1.919524170000000158e+05,3.250689210000000312e+05,7.016200000000000614e+01
1.919564492580645310e+05,3.250689210000000312e+05,7.014900000000000091e+01
1.919604815161290462e+05,3.250689210000000312e+05,7.012999999999999545e+01
1.919645137741935614e+05,3.250689210000000312e+05,7.000499999999999545e+01
1.919685460322580766e+05,3.250689210000000312e+05,6.989300000000000068e+01
1.919725782903225918e+05,3.250689210000000312e+05,6.976699999999999591e+01
1.919766105483871070e+05,3.250689210000000312e+05,6.977599999999999625e+01
1.919806428064516222e+05,3.250689210000000312e+05,6.985099999999999909e+01
1.919846750645161374e+05,3.250689210000000312e+05,7.178297795526229663e+01
1.919887073225806525e+05,3.250689210000000312e+05,7.186780295519092476e+01
1.919927395806451677e+05,3.250689210000000312e+05,6.946800000000000352e+01
1.919967718387096829e+05,3.250689210000000312e+05,7.093300000000000693e+01
1.920008040967741981e+05,3.250689210000000312e+05,6.992199999999999704e+01
1.920048363548387133e+05,3.250689210000000312e+05,6.989100000000000534e+01
1.920088686129032285e+05,3.250689210000000312e+05,7.247194755717087844e+01
1.920129008709677437e+05,3.250689210000000312e+05,7.259054337050541506e+01
1.920169331290322880e+05,3.250689210000000312e+05,7.229186956131627539e+01
1.920209653870968032e+05,3.250689210000000312e+05,7.020000000000000284e+01
1.920249976451613184e+05,3.250689210000000312e+05,6.947700000000000387e+01
1.920290299032258336e+05,3.250689210000000312e+05,6.936499999999999488e+01
1.920330621612903487e+05,3.250689210000000312e+05,6.931900000000000261e+01
1.920370944193548639e+05,3.250689210000000312e+05,6.938100000000000023e+01
1.920411266774193791e+05,3.250689210000000312e+05,6.947799999999999443e+01
1.920451589354838943e+05,3.250689210000000312e+05,6.921900000000000830e+01
1.920491911935484095e+05,3.250689210000000312e+05,7.081400000000000716e+01
1.920532234516129247e+05,3.250689210000000312e+05,7.125610626187840069e+01
1.920572557096774399e+05,3.250689210000000312e+05,6.916200000000000614e+01
1.920612879677419551e+05,3.250689210000000312e+05,7.157569763838935728e+01
1.920653202258064703e+05,3.250689210000000312e+05,7.162194393937504344e+01
1.920693524838709855e+05,3.250689210000000312e+05,6.957200000000000273e+01
1.920733847419355006e+05,3.250689210000000312e+05,7.046549876942704316e+01
1.920774170000000158e+05,3.250689210000000312e+05,6.891100000000000136e+01
1.920814492580645310e+05,3.250689210000000312e+05,6.877599999999999625e+01
1.920854815161290462e+05,3.250689210000000312e+05,6.957300000000000750e+01
1.920895137741935614e+05,3.250689210000000312e+05,7.021699999999999875e+01
1.920935460322580766e+05,3.250689210000000312e+05,7.028700000000000614e+01
1.920975782903225918e+05,3.250689210000000312e+05,7.034300000000000352e+01
1.921016105483871070e+05,3.250689210000000312e+05,7.016200000000000614e+01
1.921056428064516222e+05,3.250689210000000312e+05,7.018900000000000716e+01
1.921096750645161374e+05,3.250689210000000312e+05,7.036700000000000443e+01
1.921137073225806525e+05,3.250689210000000312e+05,7.056300000000000239e+01
1.921177395806451677e+05,3.250689210000000312e+05,7.053499999999999659e+01
1.921217718387096829e+05,3.250689210000000312e+05,7.048399999999999466e+01
1.921258040967741981e+05,3.250689210000000312e+05,7.051000000000000512e+01
1.921298363548387133e+05,3.250689210000000312e+05,7.042700000000000671e+01
1.921338686129032285e+05,3.250689210000000312e+05,6.965500000000000114e+01
1.921379008709677437e+05,3.250689210000000312e+05,6.885099999999999909e+01
1.921419331290322880e+05,3.250689210000000312e+05,6.846000000000000796e+01
1.921459653870968032e+05,3.250689210000000312e+05,6.894200000000000728e+01
1.921499976451613184e+05,3.250689210000000312e+05,6.973300000000000409e+01
1.921540299032258336e+05,3.250689210000000312e+05,7.111023151160266309e+01
1.921580621612903487e+05,3.250689210000000312e+05,6.977200000000000557e+01
1.921620944193548639e+05,3.250689210000000312e+05,6.973300000000000409e+01
1.921661266774193791e+05,3.250689210000000312e+05,6.960200000000000387e+01
1.921701589354838943e+05,3.250689210000000312e+05,7.059199999999999875e+01
1.921741911935484095e+05,3.250689210000000312e+05,7.178159718272621603e+01
1.921782234516129247e+05,3.250689210000000312e+05,7.213108628512978271e+01
1.921822557096774399e+05,3.250689210000000312e+05,7.100199999999999534e+01
1.921862879677419551e+05,3.250689210000000312e+05,6.994700000000000273e+01
1.921903202258064703e+05,3.250689210000000312e+05,6.982099999999999795e+01
1.921943524838709855e+05,3.250689210000000312e+05,6.979900000000000659e+01
1.921983847419355006e+05,3.250689210000000312e+05,6.947599999999999909e+01
1.922024170000000158e+05,3.250689210000000312e+05,6.927100000000000080e+01
1.922064492580645310e+05,3.250689210000000312e+05,6.862099999999999511e+01
1.922104815161290462e+05,3.250689210000000312e+05,6.854500000000000171e+01
1.922145137741935614e+05,3.250689210000000312e+05,6.919200000000000728e+01
1.922185460322580766e+05,3.250689210000000312e+05,7.015099999999999625e+01
1.922225782903225918e+05,3.250689210000000312e+05,7.064300000000000068e+01
1.922266105483871070e+05,3.250689210000000312e+05,7.075900000000000034e+01
1.922306428064516222e+05,3.250689210000000312e+05,7.077599999999999625e+01
1.922346750645161374e+05,3.250689210000000312e+05,7.013800000000000523e+01
1.922387073225806525e+05,3.250689210000000312e+05,6.981300000000000239e+01
1.922427395806451677e+05,3.250689210000000312e+05,6.981199999999999761e+01
1.922467718387096829e+05,3.250689210000000312e+05,7.050400000000000489e+01
1.922508040967741981e+05,3.250689210000000312e+05,7.107900000000000773e+01
1.922548363548387133e+05,3.250689210000000312e+05,7.077299999999999613e+01
1.922588686129032285e+05,3.250689210000000312e+05,7.048699999999999477e+01
1.922629008709677437e+05,3.250689210000000312e+05,7.087099999999999511e+01
1.922669331290322880e+05,3.250689210000000312e+05,7.237345612450896226e+01
1.922709653870968032e+05,3.250689210000000312e+05,7.256722212476439893e+01
1.922749976451613184e+05,3.250689210000000312e+05,7.144299999999999784e+01
1.922790299032258336e+05,3.250689210000000312e+05,7.240510723079678712e+01
1.922830621612903487e+05,3.250689210000000312e+05,7.110099999999999909e+01
1.922870944193548639e+05,3.250689210000000312e+05,7.075799999999999557e+01
1.922911266774193791e+05,3.250689210000000312e+05,7.277904983067624300e+01
1.922951589354838943e+05,3.250689210000000312e+05,7.269027572055775011e+01
1.922991911935484095e+05,3.250689210000000312e+05,7.070000000000000284e+01
1.923032234516129247e+05,3.250689210000000312e+05,7.067700000000000671e+01
1.923072557096774399e+05,3.250689210000000312e+05,7.071699999999999875e+01
1.923112879677419551e+05,3.250689210000000312e+05,7.070400000000000773e+01
1.923153202258064703e+05,3.250689210000000312e+05,7.066100000000000136e+01
1.923193524838709855e+05,3.250689210000000312e+05,7.068200000000000216e+01
1.923233847419355006e+05,3.250689210000000312e+05,7.179111467786448486e+01
1.923274170000000158e+05,3.250689210000000312e+05,7.060599999999999454e+01
1.923314492580645310e+05,3.250689210000000312e+05,7.232252873897456880e+01
1.923354815161290462e+05,3.250689210000000312e+05,7.332270793951695964e+01
1.923395137741935614e+05,3.250689210000000312e+05,7.371136982209021937e+01
1.923435460322580766e+05,3.250689210000000312e+05,7.346428923230698160e+01
1.923475782903225918e+05,3.250689210000000312e+05,7.266990169085350715e+01
1.923516105483871070e+05,3.250689210000000312e+05,7.069200000000000728e+01
1.923556428064516222e+05,3.250689210000000312e+05,7.275172852606696949e+01
1.923596750645161374e+05,3.250689210000000312e+05,7.352384224653800970e+01
1.923637073225806525e+05,3.250689210000000312e+05,7.354907128335160849e+01
1.923677395806451677e+05,3.250689210000000312e+05,7.322354282480475263e+01
1.923717718387096829e+05,3.250689210000000312e+05,7.244396402389554623e+01
1.923758040967741981e+05,3.250689210000000312e+05,7.084000000000000341e+01
1.923798363548387133e+05,3.250689210000000312e+05,7.088899999999999579e+01
1.923838686129032285e+05,3.250689210000000312e+05,7.097899999999999920e+01
1.923879008709677437e+05,3.250689210000000312e+05,7.089499999999999602e+01
1.923919331290322880e+05,3.250689210000000312e+05,7.132099999999999795e+01
1.923959653870968032e+05,3.250689210000000312e+05,7.183017634451387323e+01
1.923999976451613184e+05,3.250689210000000312e+05,7.089600000000000080e+01
1.924040299032258336e+05,3.250689210000000312e+05,7.080800000000000693e+01
1.924080621612903487e+05,3.250689210000000312e+05,7.081100000000000705e+01
1.924120944193548639e+05,3.250689210000000312e+05,7.191840423505752256e+01
1.924161266774193791e+05,3.250689210000000312e+05,7.192188853770120716e+01
1.924201589354838943e+05,3.250689210000000312e+05,7.081900000000000261e+01
1.924241911935484095e+05,3.250689210000000312e+05,7.060200000000000387e+01
1.924282234516129247e+05,3.250689210000000312e+05,7.177343343240785600e+01
1.924322557096774399e+05,3.250689210000000312e+05,7.179993560461707602e+01
1.924362879677419551e+05,3.250689210000000312e+05,7.069599999999999795e+01
1.924403202258064703e+05,3.250689210000000312e+05,7.160970456515056526e+01
1.924443524838709855e+05,3.250689210000000312e+05,7.080700000000000216e+01
1.924483847419355006e+05,3.250689210000000312e+05,7.085399999999999920e+01
1.924524170000000158e+05,3.250689210000000312e+05,7.103400000000000603e+01
1.919524170000000158e+05,3.250729532580645755e+05,7.017499999999999716e+01
1.919564492580645310e+05,3.250729532580645755e+05,7.013700000000000045e+01
1.919604815161290462e+05,3.250729532580645755e+05,7.010800000000000409e+01
1.919645137741935614e+05,3.250729532580645755e+05,7.001699999999999591e+01
1.919685460322580766e+05,3.250729532580645755e+05,6.983299999999999841e+01
1.919725782903225918e+05,3.250729532580645755e+05,6.967900000000000205e+01
1.919766105483871070e+05,3.250729532580645755e+05,6.927599999999999625e+01
1.919806428064516222e+05,3.250729532580645755e+05,6.967356249999998852e+01
1.919846750645161374e+05,3.250729532580645755e+05,6.969700000000000273e+01
1.919887073225806525e+05,3.250729532580645755e+05,7.077514955360614124e+01
1.919927395806451677e+05,3.250729532580645755e+05,6.988400000000000034e+01
1.919967718387096829e+05,3.250729532580645755e+05,6.990699999999999648e+01
1.920008040967741981e+05,3.250729532580645755e+05,6.990800000000000125e+01
1.920048363548387133e+05,3.250729532580645755e+05,7.069226513325078542e+01
1.920088686129032285e+05,3.250729532580645755e+05,7.114483017264070952e+01
1.920129008709677437e+05,3.250729532580645755e+05,6.943699999999999761e+01
1.920169331290322880e+05,3.250729532580645755e+05,7.063296739032907112e+01
1.920209653870968032e+05,3.250729532580645755e+05,6.981000000000000227e+01
1.920249976451613184e+05,3.250729532580645755e+05,6.934900000000000375e+01
1.920290299032258336e+05,3.250729532580645755e+05,6.929000000000000625e+01
1.920330621612903487e+05,3.250729532580645755e+05,6.930800000000000693e+01
1.920370944193548639e+05,3.250729532580645755e+05,6.933299999999999841e+01
1.920411266774193791e+05,3.250729532580645755e+05,6.923900000000000432e+01
